Id,UserId,StartTimeInSeconds,DurationInSeconds,DistanceInMeters,Steps,AverageSpeedInMetersPerSecond,AveragePaceInMinutesPerKilometer,TotalElevationGainInMeters,AverageHeartRateInBeatsPerMinute
823,260,1671788404,3341,13011.97,10998,3.895,4.2789903,75.501465,167
824,260,1671884718,4415,16004.82,14364,3.625,4.597701,170.18701,181
825,260,1673787563,3662,14006.51,11846,3.825,4.3572984,123.56494,158
826,260,1669458138,1953,7009.99,6394,3.59,4.6425257,43.768066,187
827,260,1670150432,3173,12006.3,10130,3.784,4.4045105,116.76552,157
828,260,1673343542,3475,13002.73,11452,3.742,4.453946,64.30127,150
829,260,1673516847,2493,9014.14,8062,3.615,4.6104198,45.823242,177
830,260,1673695987,2694,10005.44,8806,3.714,4.4875245,132.21729,177
831,260,1673700471,1821,4004.64,4950,2.199,7.579203,37.487793,169
832,260,1673862814,2281,8004.16,7460,3.509,4.749691,56.79126,173
833,260,1669460854,750,1750.09,2022,2.333,7.143878,8.467773,167
834,260,1670072890,2172,4241.28,4810,1.953,8.533879,64.8923,94
836,260,1671994566,2787,10008.4,9014,3.592,4.6399403,109.83569,179
837,260,1672048016,2304,8011.95,7408,3.477,4.793404,68.61206,176
838,260,1673601845,3741,14003.98,12068,3.744,4.4515667,75.28247,178
841,260,1673949075,3620,14054.59,12096,3.882,4.2933197,75.10986,167
842,260,1674034050,4672,17004.52,15598,3.64,4.5787544,100.74121,189
843,260,1669369853,1955,7011.63,6202,3.587,4.6464086,58.824707,180
844,260,1669466425,795,1509.34,1778,1.898,8.781173,9.768555,119
845,260,1669470873,2053,4003.77,5414,1.95,8.5470085,56.179443,111
847,260,1671529507,2163,8010.25,6970,3.703,4.500855,33.83008,160
848,260,1671701955,2542,9005.21,8300,3.543,4.704111,95.88721,179
849,260,1671751035,1570,3054.04,4150,1.946,8.564577,18.69458,175
850,260,1672133462,3460,12999.08,10896,3.757,4.4361634,70.0625,158
851,260,1672220288,3545,13006.83,11282,3.669,4.542564,69.44214,179
852,260,1672307304,2532,9012.75,8086,3.56,4.6816483,96.15137,190
853,260,1669557767,5701,23490.62,18622,4.12,4.0453076,637.937,170
854,260,1669628408,2296,8005.44,7452,3.487,4.779658,68.99609,183
855,260,1669715180,2494,9007.32,7912,3.611,4.6155267,70.6189,184
856,260,1671615904,3237,12005.6,10356,3.709,4.493574,117.88281,179
857,260,1672355472,2046,4231.28,5356,2.068,8.059316,49.80298,160
859,260,1674553171,3676,14004.75,11970,3.81,4.374453,28.55542,146
863,130,1674560768,1671,4004.24,4464,2.397,6.9531355,5.21,158
867,140,1674560768,2489,5455.44,5500,2.192,7.6034064,17,150
868,10,1674562782,2083,5124.07,5748,2.459,6.7778225,104.17,161
869,20,1674568323,2339,6011.01,6042,2.57,6.485084,13.6640625,125
872,450,1674606492,2404,7831,6656,3.257,5.1171837,119.52075,149
873,260,1674639673,4255,15503.82,13850,3.644,4.5737286,150.97559,166
876,70,1674644376,3068,8553.09,8434,2.788,5.9780006,45,144
877,450,1674694398,2406,7666.83,6614,3.187,5.2295785,126.55762,146
883,260,1674726488,2289,8506.9,7540,3.716,4.4851093,68.9917,185
885,100,1674732815,1517,5023.08,4136,3.312,5.032206,25,143
887,130,1674734610,1958,5004.98,5180,2.556,6.520605,8.56,167
890,10,1674734908,2055,5012.35,5684,2.439,6.833402,134.47,161
891,20,1674773208,3086,8015.41,7906,2.597,6.4176617,46.26245,123
892,260,1674812215,3593,14006.1,11750,3.898,4.2756968,32.922607,173
897,140,1674819367,2149,5003.7,5262,2.328,7.159221,13,154
900,60,1674825872,1445,3424.26,3934,2.37,7.032349,20.1,156
901,240,1674858601,1871,5034.93,5178,2.691,6.193485,34,133
906,260,1674905677,2760,10007.57,9076,3.626,4.596433,78.56543,189
907,20,1674909298,2214,6634.18,5888,2.997,5.5611167,41.35327,148
911,240,1674913805,1962,5012.65,5400,2.555,6.523157,151,133
914,60,1674926282,3065,8238.13,8242,2.688,6.200397,49.08,177
915,260,1674989772,5769,21100.96,19742,3.657,4.55747,198.88525,188
916,240,1674994371,5581,15008.42,15258,2.689,6.1980915,374,137
922,260,1675005251,2401,5252.47,6556,2.187,7.6207895,32.097656,183
923,450,1674990366,11786,42458.72,33134,3.603,4.625775,53.605515,174
924,70,1674912115,2067,4460.92,4726,2.158,7.7232003,18,128
925,70,1674992080,7572,21529.38,20712,2.843,5.862352,37,164
926,260,1675071259,2301,8006.14,7390,3.479,4.7906485,35.635986,128
930,140,1675081492,3276,7328.98,8130,2.237,7.450454,17,157
932,260,1675158155,2430,9007.51,7970,3.706,4.497212,79.71533,188
935,130,1675165127,1677,4010.54,4330,2.392,6.96767,6.95,158
938,20,1675168596,2037,6009.34,5386,2.95,5.6497173,33.894287,140
942,60,1675211025,1820,4928.4,4868,2.708,6.154604,24.12,149
944,260,1675244158,2909,11004.53,9344,3.784,4.4045105,62.56836,187
949,130,1675251742,2034,5013.72,5486,2.465,6.761326,8.94,157
950,140,1675251726,2068,5013.47,5266,2.424,6.8756876,20,153
954,260,1675292987,2027,4003.19,5396,1.975,8.438819,37.173096,168
963,260,1675335456,2918,11006.03,9706,3.772,4.4185224,90.733154,185
965,60,1675340844,2477,6833.7,6774,2.759,6.040836,36.82,171
970,450,1675384310,2587,7403.91,6814,2.862,5.823434,68.55029,134
971,260,1675418087,2205,8011.74,7310,3.633,4.587577,90.36206,175
975,20,1675431289,1801,5048.12,4736,2.803,5.94601,34.019043,131
982,260,1675509930,2370,8999.06,8094,3.797,4.3894305,41.54785,171
985,60,1675514280,3665,10360.28,10048,2.827,5.895531,25.13,166
986,260,1675518757,1528,5611.22,4944,3.671,4.5400887,52.615723,181
987,260,1675521657,2211,5004.52,6106,2.264,7.361602,46.756836,157
989,260,1675597336,3651,13407.85,11998,3.672,4.5388527,3276.363,152
990,140,1675599124,5079,12002.66,13076,2.363,7.053181,26,146
995,450,1675642332,2406,7485.34,6596,3.112,5.3556128,127.7146,144
996,260,1675677231,1996,7012.01,6614,3.513,4.744283,84.3999,120
998,100,1675683169,1517,5056.67,4098,3.334,4.999,24,143
999,130,1675684578,1927,5010.78,5170,2.601,6.4077916,11.29,160
1003,240,1675716056,2404,6594.06,6788,2.743,6.0760727,413,134
1008,260,1675762743,2431,9015.74,7890,3.709,4.493574,78.67407,117
1010,40,1675764869,3037,10010.47,8728,3.296,5.0566344,7.2136536,166
1013,20,1675809227,3600,10107.3,9122,2.807,5.937537,37.933105,144
1014,450,1675816410,3125,9888.09,8642,3.164,5.267594,146.03271,144
1015,260,1675849409,2085,8002.55,6672,3.838,4.3425393,48.532227,145
1017,100,1675855087,1855,6002.38,4956,3.235,5.1519837,20,160
1018,130,1675854894,2334,6008.25,6292,2.575,6.4724917,20.04,160
1019,140,1675854894,2343,6007.97,6100,2.564,6.5002604,25,140
1024,450,1675903577,2403,7494.26,6606,3.118,5.3453064,117.329346,142
1028,260,1675895166,2362,5003.41,6326,2.118,7.8690586,48.39917,177
1029,260,1675936454,2776,10006.43,9626,3.605,4.6232085,92.27368,186
1034,20,1675945632,4062,9999.81,10054,2.462,6.7695646,66.27881,130
1036,450,1675990427,3005,9933.16,8312,3.305,5.0428643,148.75342,153
1038,60,1676014935,1876,5543.65,5078,2.956,5.6382494,38.51,139
1039,260,1676021724,2271,8010.37,7318,3.528,4.7241116,60.920654,159
1042,130,1676027955,1589,4017.66,4246,2.529,6.59022,10.46,155
1045,140,1676027418,2016,5014.23,5218,2.487,6.7015142,17,149
1054,260,1676115282,2630,7008.3,7368,2.665,6.2539086,222.74168,113
1055,70,1676123500,4446,10003.12,11352,2.25,7.4074073,256,148
1056,260,1676197835,5587,21057.3,17838,3.769,4.4220395,318.2067,168
1057,10,1676209888,1348,3580.17,3746,2.656,6.2751007,24.29,159
1058,450,1676218816,3724,13077.81,10566,3.512,4.7456336,218.5664,166
1062,130,1676289009,1024,2505.32,2696,2.446,6.8138456,2.21,159
1066,260,1676367832,2857,10009.89,9432,3.504,4.756469,74.92505,189
1071,20,1676383707,3630,9668.01,8616,2.664,6.256256,109.42261,141
1074,450,1676420937,3364,11573.58,9436,3.44,4.844961,90.960205,156
1075,260,1676452785,2469,9008.84,8128,3.648,4.5687137,100.336914,182
1077,130,1676460172,2042,5015.01,5174,2.456,6.786102,19.63,151
1079,140,1676460171,2123,5210.82,5298,2.454,6.791633,8,144
1084,450,1676507199,2403,7896.35,6652,3.286,5.0720224,118.02002,150
1089,260,1676540559,1935,7009.08,6264,3.622,4.601509,52.163574,178
1093,30,1676589176,2161,5146.16,5568,2.381,6.99986,39.347168,126
1094,30,1676591819,170,388.33,436,2.286,7.2907553,9.716309,118
1095,20,1676589173,2689,6844.96,6938,2.546,6.5462165,39.70581,128
1096,450,1676592842,3518,12247.36,9732,3.481,4.787896,192.76585,160
1097,260,1676626867,2493,9006.64,8374,3.613,4.612972,62.791016,191
1100,140,1676634375,2563,7006.04,6626,2.733,6.0983047,22,155
1105,240,1676678677,902,2341.03,2462,2.596,6.4201336,4,136
1107,240,1676679831,734,2368,2048,3.226,5.166356,72,150
1110,40,1676728204,1595,4531.75,4544,2.842,5.8644147,60.416748,157
1111,20,1676724788,8868,16903.92,19386,1.906,8.744316,741.6788,137
1112,260,1676719513,2644,10007.08,8784,3.785,4.4033465,141.88843,188
1137,260,1676809847,4051,15006.36,13112,3.704,4.49964,118.81909,127
1138,40,1676812489,1696,1753.55,2660,1.034,16.118631,13.803711,104
1139,40,1676816684,997,1167.62,1736,1.171,14.232849,14.373291,106
1141,30,1676820944,2705,7292.47,7216,2.696,6.181998,128.10864,142
1142,60,1676820952,2744,7447.12,7274,2.714,6.1409974,34.84,174
1144,450,1676822963,4886,14685.9,13600,3.006,5.5444665,697.26904,157
1147,240,1676838169,1307,4014.83,3620,3.072,5.425347,372,153
1148,260,1676886386,2289,8006.2,7420,3.498,4.7646275,74.00098,123
1151,130,1676893959,1643,4009.55,4386,2.441,6.8278027,9.04,150
1157,260,1676972715,3106,11011.24,10360,3.545,4.7014575,106.71777,156
1158,100,1676979006,1512,4661.95,4002,3.082,5.407744,14,153
1159,140,1676980151,2594,7006.06,6714,2.701,6.1705537,6,151
1163,450,1677026164,3306,11422.28,9350,3.455,4.823927,142.97656,157
1164,260,1677058377,4169,15016.18,13942,3.601,4.628344,145.91626,194
1167,130,1677066285,2074,5000.84,5212,2.411,6.912761,11.88,155
1170,10,1677070497,1466,4022.26,4146,2.743,6.0760727,182.63,162
1171,60,1677071381,2176,6019.91,5922,2.766,6.025548,154.46,165
1172,240,1677070021,2971,10016.51,8472,3.371,4.9441314,186,154
1177,450,1677112463,3125,10399.49,8448,3.328,5.008013,175.1582,152
1180,260,1677145533,3588,13006.96,11752,3.625,4.597701,123.84082,172
1182,100,1677152153,1517,5068.38,4064,3.342,4.987034,16,146
1183,130,1677151840,2063,5001.66,4822,2.424,6.8756876,14.1,159
1191,320,1673014902,3295,10009.38,8630,3.038,5.4860654,104.15,162
1192,320,1673436645,1621,6003.56,4624,3.703,4.500855,22.65,162
1194,320,1673533141,1200,3714.98,3244,3.095,5.3850293,11.87,161
1196,320,1676197848,5702,20908.64,16284,3.667,4.5450416,57.19,168
1202,320,1673789264,5101,15977.85,14140,3.132,5.3214135,80.18,149
1204,320,1674039948,1239,3424.84,3390,2.763,6.0320907,20.47,148
1205,320,1674041337,1179,5011.48,3454,4.252,3.9197242,17.29,165
1208,320,1673102606,3423,9808.24,9004,2.866,5.8153057,106.61,145
1215,320,1677067905,1182,3380.03,3256,2.859,5.829544,24.68,137
1216,320,1677069352,1921,7467.32,5534,3.887,4.287797,26.97,164
1217,320,1674044419,1067,2836.92,2918,2.658,6.2703786,4.84,144
1218,320,1675854999,2589,8414.72,7278,3.25,5.128205,46.36,142
1220,320,1676458873,1272,3338.7,3478,2.624,6.3516254,20.42,142
1223,320,1676984578,1502,5387.05,4046,3.585,4.6490006,21.59,155
1226,320,1677160264,1501,5394.98,4226,3.594,4.6373587,39.04,149
1234,320,1676036632,813,3044.12,2354,3.743,4.4527564,10.59,164
1235,320,1676155674,1819,5006.25,4808,2.752,6.0562015,31.55,126
1236,320,1676460783,919,4493.49,2774,4.892,3.4069228,34.41,150
1238,320,1676034406,1201,3486.84,3342,2.904,5.73921,349.62,132
1239,320,1676035750,208,1008.28,610,4.845,3.4399726,4.18,104
1240,320,1676554932,1202,4256.49,3336,3.542,4.705439,15.33,157
1244,320,1674820690,818,2278.88,2288,2.785,5.9844403,31.58,140
1245,320,1674821908,3172,7910.95,8710,2.494,6.682705,360.35,148
1246,320,1674825569,841,2521.06,2346,2.999,5.557408,21.23,137
1248,320,1675343900,1202,4234.65,3402,3.524,4.729474,20.28,158
1251,320,1674397981,4201,13842.44,11664,3.295,5.058169,37.08,156
1252,320,1674644224,1567,3484.8,3532,2.224,7.4940047,181.23,136
1253,320,1674646070,981,4003.82,2870,4.082,4.0829663,27.47,167
1254,320,1674648570,1261,3117.95,3426,2.473,6.739453,16.5,138
1256,320,1674740688,1201,4172.12,3432,3.472,4.8003073,65.93,155
1257,320,1675250848,977,4653.2,2924,4.761,3.500665,22.05,156
1259,320,1675423683,4635,14001.5,12630,3.021,5.5169373,430.7,151
1261,320,1674213755,5517,16600.42,15056,3.009,5.5389385,501.97,157
1263,320,1674647613,488,2009.01,1430,4.118,4.047272,4.2,171
1264,320,1674999590,6606,21010.06,18240,3.18,5.2410903,291.81,152
1265,320,1675249042,1230,3421.5,3456,2.782,5.990894,49.39,142
1266,320,1675254284,1171,3305.75,3214,2.822,5.905977,15.11,146
1269,320,1675604683,7675,24003.01,20852,3.127,5.3299217,360.76,151
1270,320,1675776326,1201,4219.08,3374,3.512,4.7456336,19.92,151
1276,150,1672234276,3115,10021.99,8790,3.217,5.18081,191,146
1278,150,1672918220,3053,10009.64,8300,3.279,5.0828505,233,150
1283,150,1676812888,5400,15785.5,14682,2.923,5.7019043,83,143
1286,150,1672059010,7706,21328.05,21512,2.768,6.021195,85,139
1287,150,1672152619,1517,5010.85,4168,3.304,5.0443907,15,137
1288,150,1672670266,4229,9993.71,11566,2.363,7.053181,203,140
1295,150,1677150082,2658,8004.52,7514,3.011,5.5352597,88,161
1296,150,1672402545,3601,11811,9982,3.28,5.0813007,22,157
1297,150,1672484453,2476,5025.4,6576,2.03,8.21018,9,137
1298,150,1672581785,1282,5009.51,3468,3.909,4.263665,80,143
1299,150,1673346708,3856,10219.85,10572,2.65,6.289308,87,138
1301,150,1673784757,7476,21179.75,20646,2.833,5.8830447,333,147
1302,150,1674907960,4894,12942.04,13364,2.645,6.301197,75,160
1306,150,1674557625,3406,8220.11,9500,2.414,6.9041705,526,155
1317,150,1675334329,6001,15471.46,16526,2.578,6.46496,437,154
1319,150,1676197841,6494,20665.32,17742,3.182,5.237796,36,166
1320,240,1677196943,1971,5567.12,5290,2.825,5.899705,113,130
1322,450,1677198353,3306,11808.16,9426,3.572,4.66592,148.104,160
1323,260,1677231886,2919,11003.03,9548,3.769,4.4220395,69.5083,148
1327,140,1677238331,2396,6008.5,5870,2.507,6.648052,12,150
1329,320,1677236565,4749,12549.95,12906,2.643,6.3059654,399.44,138
1331,10,1677241310,2028,5002.9,5572,2.466,6.758583,111.68,157
1333,330,1672318054,2083,5013.43,5648,2.407,6.924248,149.79541,138
1341,330,1676197838,6573,21057.78,18852,3.204,5.201831,66.20649,178
1343,330,1672239943,2245,5019.67,6008,2.236,7.4537864,105.9751,134
1345,330,1673784759,7541,21576.03,21240,2.861,5.8254685,193.99632,161
1352,330,1677150096,2719,8086.71,7546,2.974,5.604125,131.75366,154
1353,330,1672509431,944,2950.44,2690,3.126,5.3316274,56.447266,152
1354,330,1672672624,2665,5323.44,6958,1.997,8.345852,163.42041,144
1355,330,1672847645,3848,10024.94,10798,2.605,6.3979526,258.3203,149
1356,330,1672920524,5338,12051.46,14814,2.258,7.381163,262.29468,132
1360,330,1675334080,6234,15825.99,17184,2.539,6.5642643,526.30884,159
1361,330,1676893960,2327,7021.44,6552,3.017,5.5242515,64.76611,136
1366,330,1674557627,3402,8383.79,9508,2.464,6.7640696,135.79248,147
1373,330,1673010432,2087,5164.5,5838,2.475,6.734007,35.024414,138
1374,330,1673094677,1822,4051.77,5148,2.224,7.4940047,29.326294,115
1378,90,1673438410,4326,10004.38,11018,2.313,7.2056494,34.35,153
1379,90,1673647235,4083,9998.76,10204,2.449,6.8054996,56.12,157
1381,90,1675254269,1644,5002.01,4188,3.043,5.4770513,11.92,166
1382,90,1675427501,4229,9998.82,10794,2.364,7.050197,119.91,162
1383,90,1675597172,8051,17999.91,20352,2.236,7.4537864,71.31,156
1384,90,1675776033,2985,7001,7430,2.345,7.1073203,19.85,154
1385,90,1676549574,2113,5000.92,5258,2.367,7.0412617,9.96,153
1387,90,1676811846,8403,21314.6,21178,2.537,6.5694394,125.26,163
1388,90,1675945446,2800,6492.32,7042,2.319,7.187006,35.82,149
1389,90,1673956046,6120,13999.17,15368,2.287,7.287567,85.31,154
1390,90,1674132040,4280,10000.35,10724,2.336,7.134703,63.43,158
1391,90,1674293049,4344,9999.81,10954,2.302,7.2400813,68.77,148
1396,90,1674891507,2182,4999.14,5424,2.291,7.274844,17.92,142
1397,90,1674979660,6755,16070.96,16978,2.379,7.005745,519.09,153
1398,90,1676122079,3179,8002.49,7974,2.518,6.6190104,21.48,162
1399,90,1676377521,2356,5997.28,5918,2.546,6.5462165,14.82,155
1400,90,1672661906,3902,9999.38,10004,2.563,6.5027966,40.18,161
1402,90,1672836119,4415,9997.83,11038,2.264,7.361602,51.6,149
1403,90,1673006897,4290,9998.65,10856,2.331,7.150007,187.28,148
1406,90,1673265630,5122,12000.01,13056,2.343,7.1133876,38.58,149
1407,90,1677072952,2189,5000.81,5400,2.285,7.293946,40.35,148
1408,90,1672231466,3563,8498.1,9016,2.385,6.98812,32.32,159
1410,90,1672490721,2615,5999.37,6576,2.294,7.26533,23.72,142
1415,260,1677322731,2771,10006.95,9152,3.611,4.6155267,105.59302,128
1417,70,1677323469,5165,11372.15,13878,2.202,7.568877,571,154
1420,60,1677330724,2014,5756,5456,2.858,5.8315835,8.67,166
1422,320,1677358339,1501,4997.72,4278,3.329,5.006509,18.09,149
1430,10,1677414545,2706,7018.21,7522,2.594,6.425083,144.2,166
1431,260,1677414405,5577,20006.65,18556,3.588,4.645113,255.8623,152
1432,320,1677411401,7430,24058.8,20848,3.238,5.1472106,344.11,149
1443,260,1677491171,2310,8005.07,8324,3.466,4.808617,69.26782,156
1446,130,1677497900,2935,8005.16,7770,2.728,6.109482,19,156
1448,140,1677497901,2992,8089.85,7802,2.704,6.163708,22,146
1449,340,1673190701,2652,7088.13,6984,2.6729677,6.235267,20.44,165
1450,340,1673483327,3605,9050.1,9484,2.511,6.637462,24.6,158
1454,340,1675517465,4787,11931.99,12838,2.492,6.688068,106.38,158
1459,340,1672495174,1681,5007.27,4664,2.979,5.594718,17.73,152
1460,340,1673013860,1237,3227.32,3372,2.608,6.390593,4.68,157
1461,340,1673612743,1743,4021.5,4226,2.308,7.2212596,18.22,145
1462,340,1673794243,4076,9687.25,10934,2.377,7.011639,23.06,151
1463,340,1674737534,1961,4694.5,5328,2.394,6.961849,21.48,157
1464,340,1675079443,1808,5409.49,5286,2.991,5.5722723,35.08,165
1466,340,1676462435,4334,11540.28,11408,2.6627982,6.2590795,52.87,156
1467,340,1676546146,2553,6576.3,7048,2.576,6.4699793,33.31,148
1468,340,1676982702,4039,10539.67,10580,2.609519,6.3868732,36.1,152
1469,340,1674914085,2205,5384.83,5926,2.442,6.825007,23.87,156
1472,340,1676031179,1862,4486.42,4720,2.409,6.9185004,35.53,150
1473,340,1676226313,4366,10896.73,11268,2.496,6.6773505,28.13,154
1476,340,1676733263,1801,4301.58,4458,2.388,6.979341,33.36,147
1477,340,1676817852,5677,15330.8,16146,2.7004237,6.1718707,66.33,151
1479,340,1675165440,1959,5235.34,5330,2.6721115,6.237264,21.42,147
1482,340,1675614715,2497,6575.34,6680,2.633,6.3299155,28.6,153
1484,340,1675722730,1868,4705.81,5064,2.519,6.616382,42.49,143
1485,340,1675857332,4992,12101.54,13450,2.424,6.8756876,59.97,150
1487,340,1677151767,4182,11344.57,11062,2.713,6.1432605,37.22,153
1488,340,1677418558,9193,22018.17,25504,2.3950727,6.9587307,93.35,141
1490,340,1677346352,1607,3707.5,3506,2.307186,7.2238073,64.45,147
1491,70,1677497475,2757,7673.2,7554,2.783,5.988741,28,148
1499,260,1677577461,3137,11009.64,10082,3.509,4.749691,102.42505,176
1501,330,1677581219,4520,13858.06,12838,3.066,5.4359646,136.18799,157
1502,150,1677581213,4471,13801.19,12294,3.087,5.3989854,436,148
1506,450,1677586840,3732,13199.71,10542,3.537,4.7120914,182.35036,154
1511,20,1677590616,3756,10007.82,9360,2.664,6.256256,63.265625,136
1512,90,1677593112,4385,10003.25,10808,2.281,7.306737,49.47,164
1516,260,1677663099,4194,15010.83,13846,3.579,4.656794,143.50342,137
1519,130,1677670675,2394,6002.55,5602,2.507,6.648052,22.47,153
1520,320,1677668686,1178,3439.02,3276,2.919,5.709718,24.8,134
1522,320,1677670320,2401,9212.72,6956,3.837,4.3436713,42.55,167
1523,140,1677670675,2402,6006.43,5364,2.501,6.664001,18,148
1525,340,1677669877,4936,13560.83,13058,2.747,6.0672245,38.39,150
1533,60,1677713595,2427,6125.04,6350,2.524,6.6032753,1.04,155
1536,450,1677716714,4179,13464.05,11490,3.222,5.1727705,205.468,153
1538,260,1677749988,3053,11011.08,9916,3.606,4.6219263,114.16968,114
1539,150,1677754251,1504,5061.07,4096,3.364,4.954419,44,136
1540,330,1677754242,1553,5017.91,4504,3.231,5.158362,27.486816,161
1550,260,1677836139,3386,13004.86,10858,3.84,4.3402777,93.20288,156
1554,10,1677845276,1770,5017.23,5078,2.835,5.8788943,26.7,160
1555,140,1677842839,3593,10009.79,9328,2.786,5.982292,27,158
1559,320,1677840652,9155,25013.73,24870,2.732,6.1005363,849.25,150
1560,60,1677882021,1985,5347.59,5358,2.695,6.184292,122.08,165
1562,450,1677889319,3604,12679.38,10068,3.518,4.7375407,160.32544,161
1566,260,1677927487,2747,10005.02,8848,3.642,4.57624,65.97632,156
1570,20,1677966919,4842,13055.4,11716,2.696,6.181998,48.829834,136
1571,10,1678021925,1755,5098.41,5014,2.905,5.7372346,17.35,167
1572,260,1678019822,5766,21107.96,18624,3.661,4.55249,266.48975,181
